Year,Month,Day,Period,61906_SolarPhotovoltaic_PHOEB,60044_SolarPhotovoltaic_BKTH1,61368_SolarPhotovoltaic_PV1,60123_SolarPhotovoltaic_CGAP,59994_SolarPhotovoltaic_ROSEK,60581_SolarPhotovoltaic_UCTX,60436_SolarPhotovoltaic_1,59206_SolarPhotovoltaic_OCIA6,59205_SolarPhotovoltaic_OCIA5,59207_SolarPhotovoltaic_OCIA7,62448_SolarPhotovoltaic_LAP,62415_SolarPhotovoltaic_WOTP1,60372_SolarPhotovoltaic_LSPV1,58537_SolarPhotovoltaic_1,58717_SolarPhotovoltaic_1,57699_SolarPhotovoltaic_AES1,57197_SolarPhotovoltaic_1,63027_SolarPhotovoltaic_20,61871_SolarPhotovoltaic_GEN1,61532_SolarPhotovoltaic_GEN1,61524_SolarPhotovoltaic_GEN1,61810_SolarPhotovoltaic_GEN1,58068_SolarPhotovoltaic_1,58027_SolarPhotovoltaic_1,63180_SolarPhotovoltaic_TXWHT,60789_SolarPhotovoltaic_UNIT1,61875_SolarPhotovoltaic_GEN1,61868_SolarPhotovoltaic_GEN1,61867_SolarPhotovoltaic_GEN1,61697_SolarPhotovoltaic_IVORY,60989_SolarPhotovoltaic_PV1,60682_SolarPhotovoltaic_PEARL,58710_SolarPhotovoltaic_BRLA,58488_SolarPhotovoltaic_1,61874_SolarPhotovoltaic_GEN1,60774_SolarPhotovoltaic_GEN1
2018,1,2,10,181.17195233139336,126.19058838638605,131.88718112220016,130.43713881743187,98.39117658839507,108.70317139883602,85.86917188696768,84.05245221777523,47.78466055279151,72.46878093255735,72.46878093255735,62.47058831009211,72.46878093255735,24.133579724562395,18.9222714330374,17.788923867160197,8.004110911948072,1.4735705291769667,7.798394807254567,7.798394807254567,7.798394807254567,7.798394807254567,6.798830081988784,6.798830081988784,6.68461657576146,21.733967418595853,1.5216250272189873,5.14658860468771,5.14658860468771,36.234390466278676,31.235294155046056,36.234390466278676,18.866117669647817,6.247058831009211,6.548795790047739,10.085499187013216
2018,1,2,11,179.47114916917388,135.16295304391898,130.649052748452,129.21262312768673,105.38695596246157,107.68268950150434,85.06305064577589,83.2633859484953,51.8928916048536,71.78845966766956,71.78845966766956,66.91235299203909,71.78845966766956,23.988012399037675,20.54909188498702,17.68162581602732,7.9558322466214495,1.8814087315901822,7.447017054613898,7.447017054613898,7.447017054613898,7.447017054613898,6.76485903890133,6.76485903890133,6.631156417075208,21.529933626182405,1.9122628936524484,5.316256370593052,5.316256370593052,35.89422983383478,33.456176496019545,35.89422983383478,20.207530603595806,6.6912352992039095,6.489409610493979,9.994041263326011
2018,1,2,12,129.43311753830255,142.5365469334172,94.22302291449752,93.18708167937035,111.1361690198674,77.65987052298154,61.346772912358304,60.04886952581966,46.408190991869155,51.773247015321026,51.773247015321026,70.5626469967412,51.773247015321026,15.469433177155135,18.377202568891935,11.402559098038017,5.130571606370514,2.136307677324262,6.8256036122265975,6.8256036122265975,6.8256036122265975,6.8256036122265975,4.3556321454805484,4.3556321454805484,4.33184535760675,15.527211156388823,2.1279224005119475,3.8345462230644967,3.8345462230644967,25.886623507660513,35.2813234983706,25.886623507660513,21.309919393015843,7.05626469967412,4.2442028561386405,6.536301608328726
2018,1,2,13,129.40664709846644,141.6542826203739,94.20375331096274,93.16802393676159,110.44826491440044,77.64398825907986,61.334226849245546,60.03658889766019,46.04025027816437,51.76265883938658,51.76265883938658,70.1258824853336,51.76265883938658,15.432083475112913,18.23150154317688,11.375028536319732,5.118184253931046,1.980054624109876,7.056880550833309,7.056880550833309,7.056880550833309,7.056880550833309,4.346663839798815,4.346663839798815,4.333417726639673,15.524035677681715,1.9789212618865217,3.7568504595307743,3.7568504595307743,25.88132941969329,35.0629412426668,25.88132941969329,21.17801651057075,7.012588248533361,4.245222362918481,6.537871703828551
2018,1,2,14,123.56303066029268,142.22107019237444,89.94979407680736,88.96083513775994,110.8901908678167,74.13781839617562,58.56455694221048,57.325516432369454,42.04584253761816,49.42521226411708,49.42521226411708,70.40647039226458,49.42521226411708,14.215827853969497,16.649754040809707,10.47852338066288,4.714802534351162,1.5146092636581143,7.240219163165371,7.240219163165371,7.240219163165371,7.240219163165371,4.004507440426069,4.004507440426069,4.017373851317634,14.823016741584329,1.525546119325301,3.3285629287289638,3.3285629287289638,24.71260613205854,35.20323519613229,24.71260613205854,21.2627540584639,7.0406470392264575,3.934782828921897,6.059778056062435
2018,1,2,15,162.55576636295692,163.1975820522682,118.33521428059598,117.03416996839935,127.24563947144674,97.53345981777416,77.04575053375842,75.41570651043162,47.51466087199193,65.02230654518277,65.02230654518277,80.79088220409317,65.02230654518277,10.011604916078902,18.815354125520294,7.379579808417488,3.3204355536755394,1.1167120856304964,5.349969651081983,5.349969651081983,5.349969651081983,5.349969651081983,2.8138900387956824,2.8138900387956824,2.7256819814857898,19.500710150625192,1.0836891417578154,1.834772849182054,1.834772849182054,32.511153272591386,40.39544110204658,32.511153272591386,24.398846425636133,8.079088220409316,2.674673633223889,4.119141841985665
2018,1,2,16,105.82702746911143,143.84122915641933,77.03857114655737,76.19156549892051,112.15343362443588,63.49621648146685,50.15831145546109,49.097120471640196,27.127032825329724,42.330810987644576,42.330810987644576,71.20852928535611,42.330810987644576,3.8920185659006528,10.742047183252781,2.868816924325391,1.2908216944345072,0.39279920366822796,2.2490220972860566,2.2490220972860566,2.2490220972860566,2.2490220972860566,1.0892477683264543,1.0892477683264543,1.0629137802386985,12.69534901745366,0.3793647196003035,0.6232132723004213,0.6232132723004213,21.165405493822288,35.604264642678054,21.165405493822288,21.504975844177547,7.120852928535611,1.04473862165797,1.6089538988809962
2018,1,2,17,12.587268168421355,44.658635142270256,9.163114352963953,9.062369888322495,34.820470469839435,7.552360901052813,5.965925078537886,5.839705002148012,3.335290964723218,5.034907267368542,5.034907267368542,22.108235218945673,5.034907267368542,0.0,1.3207435233933669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5100089872696822,0.0,0.0,0.0,2.517453633684271,11.054117609472836,2.517453633684271,6.676687036121593,2.210823521894567,0.0,0.0
2018,1,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,8,67.62843984155094,46.364346984788476,49.23126444031211,48.68998805887559,36.15041905992171,40.57706390493057,32.053516289206115,31.37536542050979,39.13672770758236,27.05137593662038,27.05137593662038,22.952647022172513,27.05137593662038,16.520967550823737,15.497772216370524,12.177647797285344,5.47932209637773,5.262897707243059,5.046530109854305,5.046530109854305,5.046530109854305,5.046530109854305,4.63881484877362,4.63881484877362,4.463923394931414,8.112924153945025,4.994478802804386,6.063014124118578,6.063014124118578,13.52568796831019,11.476323511086257,13.52568796831019,6.9316994006960995,2.2952647022172514,4.387698405277028,6.757292503536449
2018,1,3,9,183.0249681653789,144.72884061289767,133.23611527991198,131.7712420296463,112.8455069135217,109.81498089922734,86.74743661343442,84.91213564471074,80.5605107126797,73.20998726615156,73.20998726615156,71.6479408974741,73.20998726615156,29.017757103654446,31.9011965943617,21.389063611946852,9.623990677074358,8.144784588082164,7.822363936480354,7.822363936480354,7.822363936480354,7.822363936480354,8.18729493039075,8.18729493039075,7.888780473013484,21.95626113041896,7.740461825621361,8.88175014447979,8.88175014447979,36.60499363307578,35.82397044873705,36.60499363307578,21.63767815103718,7.16479408974741,7.717914428419225,11.886005028825647
2018,1,3,10,206.5317906703575,171.7261411704269,150.34830354871565,148.69528921676337,133.8953823482289,123.9190744022145,97.88884871515012,95.81783075902602,88.3878565815944,82.612716268143,82.612716268143,85.01294117347867,82.612716268143,30.790426249096438,35.000751167282395,22.695702611624025,10.211911765128493,8.574543985582332,8.054915883232566,8.054915883232566,8.054915883232566,8.054915883232566,8.709905431539873,8.709905431539873,8.391672930386955,24.776214814548865,8.174966591045905,9.15107696129294,9.15107696129294,41.3063581340715,42.50647058673933,41.3063581340715,25.673908234390556,8.501294117347866,8.191474872678869,12.615313687806971
2018,1,3,11,197.3593660077862,169.7209941116034,143.6710821729174,142.09148099143835,132.33196323058186,118.41561960467173,93.54144008023134,91.56239951952767,85.59521185766482,78.94374640311449,78.94374640311449,84.02029411465514,78.94374640311449,29.429559923089723,33.89489039792827,21.69260453239142,9.76056865175659,8.317860746813755,7.623725871815401,7.623725871815401,7.623725871815401,7.623725871815401,8.335952029674193,8.335952029674193,8.029768518879367,23.675861386766623,7.9421526116165495,8.761774499930587,8.761774499930587,39.471873201557244,42.01014705732757,39.471873201557244,25.374128822625856,8.402029411465515,7.828021085851333,12.05557522762523
2018,1,3,12,186.4993717768052,163.65742826648787,135.76536604138542,134.27268477693443,127.60418293055366,111.89962306608311,88.39418246495863,86.5240415704166,81.69609826099172,74.59974871072208,74.59974871072208,81.01852884479598,74.59974871072208,28.231501229170256,32.350878470858405,20.809512378730027,9.36322210082634,8.097628179584765,7.436562394759234,7.436562394759234,7.436562394759234,7.436562394759234,8.001405376375422,8.001405376375422,7.712938416340772,22.373061710851328,7.73727578799678,8.491624135245528,8.491624135245528,37.29987435536104,40.50926442239799,37.29987435536104,24.467595711128386,8.101852884479598,7.512993719407624,11.570416070122812
2018,1,3,13,187.70383207702636,162.91418817183552,136.6421732498169,135.13985187072754,127.02467642110938,112.62229924621582,88.96505454101562,87.08283580169677,82.5325678307028,75.08153283081054,75.08153283081054,80.65058820387897,75.08153283081054,28.894215245355355,32.68211247064926,21.29800058952033,9.58301694887573,8.27350842164872,7.7145025486665615,7.7145025486665615,7.7145025486665615,7.7145025486665615,8.197622206104503,8.197622206104503,7.903193788321579,22.517552624511715,7.917400722413907,8.741732978820803,8.741732978820803,37.54076641540527,40.325294101939484,37.54076641540527,24.356477637571448,8.065058820387897,7.692426779698391,11.846752673324886
2018,1,3,14,195.46664207488413,166.9298294329176,142.293241834274,140.7287894092036,130.1556838400224,117.27998524493049,92.64435510301777,90.68429401873419,85.03138835409578,78.18665682995366,78.18665682995366,82.63852942223643,78.18665682995366,30.060671754216212,33.67162164909887,22.157798691057693,9.969882361195136,8.502152750143818,8.098009508918315,8.098009508918315,8.098009508918315,8.098009508918315,8.535158354787265,8.535158354787265,8.230244200041714,23.448804164273128,8.133550029470408,9.044554296276615,9.044554296276615,39.09332841497683,41.319264711118215,39.09332841497683,24.956835885515403,8.263852942223643,8.003630888725729,12.326023807929543
2018,1,3,15,202.09778970995137,169.1809411235884,147.12049769777784,145.5029716899797,131.9108823117088,121.25867382597082,95.78728726639093,93.76073169340245,86.04521069605211,80.83911588398055,80.83911588398055,83.75294115029129,80.83911588398055,30.370960190058693,34.0730856611364,22.386513097501272,10.072792210605101,8.452192470805784,7.982243363773121,7.982243363773121,7.982243363773121,7.982243363773121,8.626472664659163,8.626472664659163,8.314103275731732,24.24429786400888,8.095809718532188,8.939678744626514,8.939678744626514,40.41955794199028,41.876470575145646,40.41955794199028,25.29338822738797,8.37529411502913,8.082132848447912,12.446921065431482
2018,1,3,16,151.04721643560075,148.8942000015109,109.95737108140834,108.74843751840031,116.09325000117806,90.62832986136044,71.59110019100414,70.07645929022397,66.7984662738501,60.4188865742403,60.4188865742403,73.71000000074798,60.4188865742403,19.51180827693565,26.451557791186318,14.382204211328542,6.4712603485967595,5.510404448267993,3.960777691336238,3.960777691336238,3.960777691336238,3.960777691336238,5.525595262022578,5.525595262022578,5.305658768684255,18.120107657039867,5.251799802660475,4.897303284753538,4.897303284753538,30.20944328712015,36.85500000037399,30.20944328712015,22.26042000022589,7.3710000000747975,5.171443605520212,7.964302438384411
2018,1,3,17,21.574392546448053,47.786664521927925,15.705443258513657,15.532768727553124,37.2594042683349,12.944635527868833,10.225507856421377,10.009168501539792,11.803223827946418,8.629757018579221,8.629757018579221,23.656764614815806,8.629757018579221,0.0,4.673964457915343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5881331996842927,0.0,0.0,0.0,4.314878509289611,11.828382307407903,4.314878509289611,7.1443429136743735,2.3656764614815806,0.0,0.0
2018,1,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,4,8,43.19511004969653,20.313476561857204,31.444609551356827,31.098889719312336,15.838478012339158,25.91706602981792,20.472972122910445,20.039828885061603,23.280860015696174,17.278044019878614,17.278044019878614,10.056176515770893,17.278044019878614,13.474582103175743,9.218999304700834,9.932149225721172,4.468961955784817,4.428358525994712,4.8007186909843895,4.8007186909843895,4.8007186909843895,4.8007186909843895,3.7846467909287007,3.7846467909287007,3.6179950095423297,5.181823689494414,3.9884760246314253,5.924095310121424,5.924095310121424,8.639022009939307,5.028088257885447,8.639022009939307,3.03696530776281,1.0056176515770894,3.5519584319750472,5.470207810179393
2018,1,4,9,107.53444840390075,41.509217542994264,78.28151703956455,77.42084574139166,32.36486021297821,64.52066904234046,50.96756928950291,49.88925697340124,62.46788105463514,43.0137793615603,43.0137793615603,20.549117595541716,43.0137793615603,23.170151970418296,24.736687202300278,17.078778784434004,7.684581746037803,7.147874910687933,6.968143589468563,6.968143589468563,6.968143589468563,6.968143589468563,6.545270224161709,6.545270224161709,6.134553375226842,12.900176699051203,6.847190233073515,8.319210935151345,8.319210935151345,21.50688968078015,10.274558797770858,21.50688968078015,6.205833513853599,2.0549117595541717,5.995713883441102,9.233723181429095
2018,1,4,10,142.23216076061772,63.886658059381965,103.54030249298694,102.40192181348613,49.81261705125079,85.33929645637063,67.4130719630821,65.98682490485696,72.97404754894855,56.89286430424709,56.89286430424709,31.627058445238596,56.89286430424709,26.19738385771209,28.897029283342174,19.31015921725479,8.688589442311082,7.731338392981828,7.39933364464255,7.39933364464255,7.39933364464255,7.39933364464255,7.4260716000697204,7.4260716000697204,7.022673399911675,17.0626253571155,7.4223638635822375,8.69149157149371,8.69149157149371,28.446432152123545,15.813529222619298,28.446432152123545,9.551371650462055,3.1627058445238596,6.841903829282873,10.53690139685238
